word,label
bàjé,NEGATIVE
ada,NEGATIVE
bìkítà,NEGATIVE
àtapa,NEGATIVE
gbàmọ̀ràn,POSITIVE
saan,POSITIVE
olori bu,NEGATIVE
kúre,NEGATIVE
gbè mi,POSITIVE
sonu,NEGATIVE
tẹ̀mbẹ̀lẹ̀kun,NEGATIVE
ipinya,NEGATIVE
akídanidání,NEGATIVE
ọmọ ènìyàn kò fọhùn bí ọmọnìyàn,NEGATIVE
àsàsíàránsí,NEGATIVE
lọ́lá,POSITIVE
peye,POSITIVE
yiye,POSITIVE
gbá wa,NEGATIVE
gbọ́n,POSITIVE
idaraya,POSITIVE
àmọ́dún,POSITIVE
kule,NEGATIVE
á ṣẹ dànù,NEGATIVE
ìkà,NEGATIVE
aje,POSITIVE
inu mi dun,POSITIVE
ka wa ye,POSITIVE
sábàbí,NEGATIVE
ọ̀fọ̀,NEGATIVE
eleleya,NEGATIVE
bori,POSITIVE
àìmọ̀kan,NEGATIVE
ami eye,POSITIVE
tù wọ́n nínú,POSITIVE
kan mí lómi nú,NEGATIVE
si esè gbé,NEGATIVE
onílé idẹ,POSITIVE
ipalara,NEGATIVE
alágbàró,NEGATIVE
fìwàjoyè,POSITIVE
ìdùnnú,POSITIVE
alaileko,NEGATIVE
ó mà ṣe,NEGATIVE
fẹ́rakù,NEGATIVE
lé,POSITIVE
fun wa se,POSITIVE
ògòo,POSITIVE
kówó,POSITIVE
aku fa,NEGATIVE
alekun,POSITIVE
arewà,POSITIVE
pambotorìbótó,POSITIVE
dálọ́lá,POSITIVE
jibiti,NEGATIVE
dabaru,NEGATIVE
lótìítọ́,POSITIVE
odaa,POSITIVE
yànmùyánmú,NEGATIVE
ọmọ yahooyahoo,NEGATIVE
larun opolo,NEGATIVE
do,NEGATIVE
àṣìṣe,NEGATIVE
aseyi samodun,POSITIVE
asore,POSITIVE
lérè,POSITIVE
sinku,NEGATIVE
làwúre,POSITIVE
ashi te,NEGATIVE
àlààfíà,POSITIVE
wó lulẹ̀,NEGATIVE
bọ̀wọ̀,POSITIVE
àṣèyí ṣàmọ́dún,POSITIVE
ìmọtara ẹninìkan,NEGATIVE
reree,POSITIVE
ògbóǹtarigi,POSITIVE
aloku,NEGATIVE
gbem,NEGATIVE
ọ̀bẹ́lẹ́kún sunkún láaróyè,NEGATIVE
iba agba,POSITIVE
ateriba,POSITIVE
àjínde,POSITIVE
mọ̀huru,NEGATIVE
alubarika,POSITIVE
burúkú,NEGATIVE
oadúpẹ́,POSITIVE
olórun,POSITIVE
ọpọlọ,POSITIVE
ọ̀bàyéjẹ́,NEGATIVE
rárá,POSITIVE
musulumi,POSITIVE
agbara,POSITIVE
dẹ́rù ba,NEGATIVE
àkísà,NEGATIVE
déènà,NEGATIVE
pénpé,NEGATIVE
ọ̀ṣọ́,POSITIVE
asentedumare,POSITIVE
la dura,POSITIVE
nù,NEGATIVE
jàre,POSITIVE
ògotí,POSITIVE
gau,NEGATIVE
mùmú,NEGATIVE
ìṣerée,POSITIVE
láàp,POSITIVE
ōgùn,NEGATIVE
àkúnwọ́sílẹ̀,POSITIVE
fọ́ lójú,NEGATIVE
soke,POSITIVE
laibikita,NEGATIVE
èdùà,POSITIVE
ogun iyagbe,NEGATIVE
ìnawọ́sí,POSITIVE
dé tòru tòru,NEGATIVE
se ara re,NEGATIVE
aṣẹ̀dá,POSITIVE
alai ni nkan se,NEGATIVE
gbẹ́sẹ̀ lé ẹ̀tọ́ọ̀,POSITIVE
ase te,NEGATIVE
good,POSITIVE
jẹgúdújẹra,NEGATIVE
iparun,NEGATIVE
fi ara káṣá,NEGATIVE
wàrà,POSITIVE
dafun,NEGATIVE
elédùwà,POSITIVE
ìwà olè,NEGATIVE
motí yó,NEGATIVE
kàkóbá,NEGATIVE
dúpẹ́,POSITIVE
bá ńbẹ̀ ẹ jẹ́,NEGATIVE
ọ̀rúnmìlà,POSITIVE
dèdèrè,NEGATIVE
nika,NEGATIVE
gbàkóso,POSITIVE
dagba,POSITIVE
làǹtìlanti,POSITIVE
wú ni lórí,POSITIVE
dakun,POSITIVE
aà jíire,POSITIVE
ọ̀bàyéjẹ́ẹ,NEGATIVE
lógun,NEGATIVE
ibukunoluwa,POSITIVE
ṣe yẹ̀yẹ́,NEGATIVE
àrán,POSITIVE
gbóná,NEGATIVE
derun,NEGATIVE
omiìnira,NEGATIVE
rara,NEGATIVE
oludumare,POSITIVE
àrá,NEGATIVE
bu iyo si,POSITIVE
gbá ọláwálé lójú,NEGATIVE
kan ìsàlẹ̀ àpò,NEGATIVE
onigbese,NEGATIVE
lẹ́yìn,NEGATIVE
polè,NEGATIVE
olódùmàrè,POSITIVE
pa run,NEGATIVE
ìpọ̀sún,POSITIVE
lẹ́jọ́,NEGATIVE
gbérí,POSITIVE
takuntakun,POSITIVE
igbe,NEGATIVE
enu ko japin,NEGATIVE
oògùn,POSITIVE
eso,POSITIVE
burú,NEGATIVE
e se e gan,POSITIVE
àìlè mójú kúrò,NEGATIVE
tan,NEGATIVE
isokuso,NEGATIVE
ore ọ̀fẹ́,POSITIVE
kàbìti,POSITIVE
olojo ibi,POSITIVE
idamu,NEGATIVE
ibon shakabula,NEGATIVE
gbà mí là,POSITIVE
se temi,POSITIVE
àmí,POSITIVE
fi ẹsẹ̀ kọ,NEGATIVE
ngbìyànjú,POSITIVE
wẹ̀hìn,NEGATIVE
alabosi,NEGATIVE
ókò,POSITIVE
alatileyin,POSITIVE
ẹ̀rọ̀,POSITIVE
dídùn,POSITIVE
ojulowo,POSITIVE
seleri,POSITIVE
ìkànsíraẹni,POSITIVE
toju su,NEGATIVE
yíbò,NEGATIVE
àtúntò,POSITIVE
yẹ̀yẹ́,NEGATIVE
purọ́purọ́,NEGATIVE
ẹ̀míi wa légbodò,POSITIVE
ìròrùn,POSITIVE
asọ̀,NEGATIVE
ṣayéere,POSITIVE
rokà,POSITIVE
ejò lọ́wọ́ ńnú,NEGATIVE
ìrètí,POSITIVE
oduń,POSITIVE
oòkùn,NEGATIVE
dawole,POSITIVE
kúmọkùmọ,NEGATIVE
agbepo,POSITIVE
temi bami,NEGATIVE
gbani,POSITIVE
àtonímọ̀,POSITIVE
àbùkù,NEGATIVE
ikan gba ikan,NEGATIVE
beyin yo,NEGATIVE
tepe,NEGATIVE
sùúrù,POSITIVE
lábẹ́ òjì,POSITIVE
tuba,POSITIVE
ajasegun,POSITIVE
itesiwaju,POSITIVE
ri batise,POSITIVE
yungbayungba,POSITIVE
binu,NEGATIVE
ọba,POSITIVE
rògbòdìyàn,NEGATIVE
onribi,NEGATIVE
iyedun,POSITIVE
laroge,POSITIVE
àjogúnbá,POSITIVE
suuuruuu,POSITIVE
pọ̀rẹ́,NEGATIVE
owó òsì,NEGATIVE
rówó,POSITIVE
baale oro,POSITIVE
fàjà,NEGATIVE
aatiku,POSITIVE
ajọ̀sán,NEGATIVE
funfun,POSITIVE
ayeye,POSITIVE
ojire,POSITIVE
bárakú,NEGATIVE
olubori,POSITIVE
ìtọ́jú,POSITIVE
àtẹ̀pẹ̀,POSITIVE
òlòrun,POSITIVE
oloorun,POSITIVE
ajitanawo,POSITIVE
gan pa,NEGATIVE
oji,NEGATIVE
ọ́mọ,POSITIVE
iwa eranko,NEGATIVE
moriri,POSITIVE
toro,NEGATIVE
ṣe ara lóore,POSITIVE
eyọ̀kan,POSITIVE
ṣẹ̀ṣẹ̀,POSITIVE
títóbi,POSITIVE
báríkà,POSITIVE
ọláńrewájú,POSITIVE
shangba fo,NEGATIVE
asofin,POSITIVE
apanimayoda,NEGATIVE
ńdùn,POSITIVE
ọmọaṣehunribiti,POSITIVE
ṣoríre,POSITIVE
agbára,POSITIVE
àrèmabọ̀,NEGATIVE
odun,POSITIVE
ipenija,NEGATIVE
seun,POSITIVE
ìsọkúsọ,NEGATIVE
kú sọ́nà,NEGATIVE
fewo,NEGATIVE
ire,POSITIVE
ikaa,NEGATIVE
ìjànbá,NEGATIVE
ọmọ olúwa bí,POSITIVE
ìyèdun,POSITIVE
tura sile,POSITIVE
ogbologbo,NEGATIVE
eegun ẹja,NEGATIVE
ìyànpadà sípò,POSITIVE
ṣèjànbá,NEGATIVE
arisiki,POSITIVE
òwò,POSITIVE
afarada,POSITIVE
onímúṣoṣoro,NEGATIVE
fojú bale ejo,NEGATIVE
ẹ ṣe,POSITIVE
ise esu,NEGATIVE
nifẹ,POSITIVE
dunnú,POSITIVE
yángan,POSITIVE
ilumọọka,POSITIVE
yùngbà,POSITIVE
majele,NEGATIVE
koyin,NEGATIVE
àfàìmọ́,NEGATIVE
ómò àlé,NEGATIVE
òṣùṣù ọwọ̀,POSITIVE
afúnni,POSITIVE
kòńgẹ́,POSITIVE
àìdúpẹ́,NEGATIVE
ìhòhò,NEGATIVE
eleda,POSITIVE
pare,NEGATIVE
alatenuje,NEGATIVE
je,POSITIVE
teru,NEGATIVE
já,NEGATIVE
toró toró,NEGATIVE
kù díẹ̀ káòtó,NEGATIVE
egun elegun,NEGATIVE
ọ̀rọ̀ arìnyà,NEGATIVE
ṣéun,POSITIVE
gbina,NEGATIVE
ijúmó re,POSITIVE
ẹ̀hìn,NEGATIVE
tuka,NEGATIVE
ṣọ́ọ̀ṣì,POSITIVE
ìmọtara ẹni nìkan,NEGATIVE
dandan,POSITIVE
ebiti,NEGATIVE
àpọ̀dà,NEGATIVE
irepo,POSITIVE
bọ́ọ́wọ́,NEGATIVE
edumareàṣẹ,POSITIVE
igbega,POSITIVE
ojú kò ti àwọn adaríi,NEGATIVE
dekun,NEGATIVE
yayé lẹ́nu,NEGATIVE
owo osi,NEGATIVE
asiri,NEGATIVE
inu mii dun,POSITIVE
bani lọ́kàn jẹ́,NEGATIVE
hán,NEGATIVE
saria,NEGATIVE
imotara eni,NEGATIVE
nfowó,POSITIVE
farabalẹ̀,POSITIVE
dí kókó,NEGATIVE
ba ilu je,NEGATIVE
eduwa,POSITIVE
àfòyà,POSITIVE
ìgbẹ́,NEGATIVE
darapo,POSITIVE
nire,POSITIVE
ète,NEGATIVE
begi dínà,NEGATIVE
bolekaja,NEGATIVE
ote,NEGATIVE
wọ́n,NEGATIVE
lase,POSITIVE
latileyin,POSITIVE
sèbínú,NEGATIVE
mọlọ́run,POSITIVE
omíyalé,NEGATIVE
fìtìnátì,NEGATIVE
àléébù,NEGATIVE
ṣìkà,NEGATIVE
larí mọ́,NEGATIVE
igbayegbadun,POSITIVE
ori yin o pe,POSITIVE
fẹnu gbó,NEGATIVE
lagbọ́n,POSITIVE
oríadé,POSITIVE
aku iyedun,POSITIVE
mo re,POSITIVE
o ma se,NEGATIVE
bú ramúramù,NEGATIVE
sun,POSITIVE
onya,NEGATIVE
òla,POSITIVE
kò ní dáa,NEGATIVE
olore,POSITIVE
ru igi oyin,NEGATIVE
rọ́wọ́ họrí,POSITIVE
aijerebi,NEGATIVE
ọ̀rẹ́ ọ̀wọ́n,POSITIVE
padà òṣì ọrùn,NEGATIVE
emi gigun,POSITIVE
pe ye,POSITIVE
dára,POSITIVE
adigunjale,NEGATIVE
àfojúdi,NEGATIVE
ofintoto,NEGATIVE
sòwà nú,NEGATIVE
ojú ń kán,NEGATIVE
onirinkurin,NEGATIVE
olódùtómarè,POSITIVE
ibi gíga,POSITIVE
ìjà,NEGATIVE
modup,POSITIVE
ẹ̀bùrú,NEGATIVE
ló ba ìbáṣepọ̀ ìṣòwò orin láàárín fẹlá àti gbajúgbajà iléeṣẹ́ orin decca jẹ́,NEGATIVE
soun nla,POSITIVE
jẹjẹrẹ ọpọlọ,NEGATIVE
aise dede,NEGATIVE
kóṣì bérò,NEGATIVE
isura,POSITIVE
nira,NEGATIVE
ẹ ṣeun,POSITIVE
dídún,POSITIVE
ó ṣe,POSITIVE
asiri tu,NEGATIVE
dáradára,POSITIVE
barika,POSITIVE
ìbáwí,POSITIVE
òpùrọ́,NEGATIVE
ńmọ́,POSITIVE
òkóbóo,NEGATIVE
kanminu,NEGATIVE
pààyàn,NEGATIVE
aseyisemi,POSITIVE
láìgbọkọ,NEGATIVE
ero oloro,NEGATIVE
kojú oro,NEGATIVE
ekù odûn,POSITIVE
jàmbá,NEGATIVE
oji ire,POSITIVE
dindinrin,NEGATIVE
owókówó,NEGATIVE
omolafe,POSITIVE
asode dero,POSITIVE
fadura,POSITIVE
iwájú,POSITIVE
ó di gbére,NEGATIVE
waja,NEGATIVE
ko lali,NEGATIVE
ojoojo,NEGATIVE
ṣèfà,POSITIVE
gidigan,POSITIVE
bemi,POSITIVE
boseere,POSITIVE
jọ̀wọ́,POSITIVE
alágbára,POSITIVE
rúwé,POSITIVE
ọ̀rún ya,NEGATIVE
su,NEGATIVE
àṣeyè,POSITIVE
gbajoba,NEGATIVE
adupe,POSITIVE
bale ejo,NEGATIVE
ko ma ragba,NEGATIVE
yàgò,NEGATIVE
ìgbóná,NEGATIVE
àpónléara,POSITIVE
alágbára má mèrò,NEGATIVE
alawurabi,POSITIVE
kò tẹ́ wọn lọ́rùn,NEGATIVE
àgbájowó,POSITIVE
le koko,NEGATIVE
otelemuye,POSITIVE
kó o bá,NEGATIVE
erú,NEGATIVE
ẹ dáná sun,NEGATIVE
igídá,NEGATIVE
ògún,NEGATIVE
òògùn,NEGATIVE
olá,POSITIVE
ìsọdodo,POSITIVE
ominú,NEGATIVE
lese,NEGATIVE
pipe,POSITIVE
kù díẹ̀ kíàtó,NEGATIVE
lèdùà,POSITIVE
anuoluwaposi,POSITIVE
kí n jó,POSITIVE
emo,NEGATIVE
ṣòkùnkùn,NEGATIVE
ose,POSITIVE
ẹ ṣé,POSITIVE
tójó,NEGATIVE
olóòtó,POSITIVE
idẹwò,NEGATIVE
ikuipata,NEGATIVE
ara wọn náà ni yóò máa jẹ́ra wọn,NEGATIVE
tuṣẹ,POSITIVE
ya,POSITIVE
ìgbàgbọ́ asán,NEGATIVE
àìlèsọ̀rọ̀,NEGATIVE
yera,NEGATIVE
ọ̀lẹ,NEGATIVE
ikuna,NEGATIVE
sise,NEGATIVE
alátojúbọ̀,NEGATIVE
aláìmọ̀kanmọ̀kan,NEGATIVE
dóró,NEGATIVE
jora,NEGATIVE
farabale,POSITIVE
rú,POSITIVE
ran wa lowo,POSITIVE
lejò,NEGATIVE
